chrX	2843355	2853979	+
chrX	2854155	2854992	+
chrX	2855156	2856497	+
chrX	2856625	2859842	+
chrX	2860066	2861521	+
chrX	2861723	2875809	+
chrX	2861723	2881051	+
chrX	2875915	2877199	+
chrX	2875915	2877202	+
chrX	2877308	2881051	+
chrX	2907633	2908720	-
chrX	2908843	2909816	-
chrX	2909980	2910658	-
chrX	2910794	2915555	-
chrX	2915693	2917803	-
chrX	2918228	2920600	-
chrX	2920724	2921902	-
chrX	2922025	2925615	-
chrX	2925766	2929231	-
chrX	2935191	2936741	-
chrX	2936864	2938094	-
chrX	2938258	2943064	-
chrX	2943200	2945997	-
chrX	2946135	2949303	-
chrX	2949728	2953142	-
chrX	2953266	2955415	-
chrX	2955538	2958273	-
chrX	2955538	2960377	-
chrX	2958436	2959602	-
chrX	2958436	2960377	-
chrX	2959889	2960377	-
chrX	2960421	2964223	-
chrX	2960421	2968148	-
chrX	3006705	3010029	+
chrX	3010152	3013046	+
chrX	3013173	3014969	+
chrX	3015394	3018533	+
chrX	3018671	3024020	+
chrX	3024156	3027312	+
chrX	3027476	3029246	+
chrX	3029369	3033017	+
chrX	3040342	3068072	+
chrX	3041664	3068072	+
chrX	3066873	3068072	+
chrX	3068112	3072025	+
chrX	3072176	3076547	+
chrX	3076670	3080890	+
chrX	3081014	3084242	+
chrX	3084667	3089495	+
chrX	3089633	3101086	+
chrX	3101222	3103761	+
chrX	3103925	3110127	+
chrX	3110253	3112173	+
chrX	3271919	3272296	+
chrX	3272373	3284154	+
chrX	3311625	3317102	-
chrX	3318004	3320007	-
chrX	3324976	3330017	-
chrX	3330409	3330643	-
chrX	3330774	3343645	-
chrX	3343862	3346514	-
chrX	3608946	3612176	-
chrX	3612326	3615814	-
chrX	3615893	3621258	-
chrX	3621317	3626418	-
chrX	3626515	3641851	-
chrX	3641972	3655148	-
chrX	3655413	3674597	-
chrX	3659539	3667281	+
chrX	3667487	3667933	+
chrX	3674767	3713087	-
chrX	3817779	3818441	-
chrX	3818501	3818656	-
chrX	3818704	3828505	-
chrX	3829393	3843340	-
chrX	4628190	4630221	-
chrX	4630351	4633507	-
chrX	5893667	5903076	-
chrX	5903867	5909053	-
chrX	5909240	6029279	-
chrX	6029433	6150994	-
chrX	6151772	6187482	-
chrX	6151772	6226879	-
chrX	6151772	6227688	-
chrX	6151772	6228540	-
chrX	6187790	6228540	-
chrX	6534204	6534395	-
chrX	6534644	6534957	-
chrX	7050473	7077219	-
chrX	7057824	7077219	-
chrX	7077450	7105619	-
chrX	7077450	7105748	-
chrX	7105839	7116965	-
chrX	7105839	7148052	-
chrX	7117035	7148052	-
chrX	7219687	7253195	+
chrX	7253337	7257241	+
chrX	7257364	7257465	+
chrX	7257589	7259348	+
chrX	7259773	7275950	+
chrX	7276088	7305045	+
chrX	7305184	7325338	+
chrX	7325499	7333985	+
chrX	7334108	7349887	+
chrX	7842335	7843057	+
chrX	7843306	7843497	+
chrX	7900818	7901988	-
chrX	7902142	7912027	-
chrX	7912094	7921712	-
chrX	7921849	7922003	-
chrX	7922099	7925939	-
chrX	7922099	7927685	-
chrX	7926133	7927285	-
chrX	7926133	7927685	-
chrX	8170350	8170541	-
chrX	8170790	8171106	-
chrX	8464991	8465304	+
chrX	8465553	8465744	+
chrX	8533054	8534318	-
chrX	8534461	8535590	-
chrX	8535812	8536770	-
chrX	8536943	8539663	-
chrX	8539759	8553951	-
chrX	8554099	8568231	-
chrX	8568377	8570498	-
chrX	8570705	8585266	-
chrX	8585397	8587793	-
chrX	8587979	8597033	-
chrX	8597257	8623607	-
chrX	8623671	8699697	-
chrX	8699746	8731829	-
chrX	8791173	8791279	-
chrX	8791380	8793657	-
chrX	8793757	8795077	-
chrX	8795421	8796267	-
chrX	8796383	8798149	-
chrX	8798182	8798358	-
chrX	8798480	8798965	-
chrX	8799095	8800080	-
chrX	8800210	8801239	-
chrX	8800210	8801310	-
chrX	9025378	9025483	-
chrX	9025584	9027867	-
chrX	9027967	9029306	-
chrX	9029419	9030260	-
chrX	9030361	9032129	-
chrX	9032162	9032340	-
chrX	9032462	9032958	-
chrX	9033076	9033851	-
chrX	9463463	9501779	+
chrX	9465448	9501779	+
chrX	9501850	9534899	+
chrX	9501850	9640272	+
chrX	9535035	9640272	+
chrX	9640361	9653544	+
chrX	9640361	9654214	+
chrX	9653690	9654214	+
chrX	9654323	9684042	+
chrX	9684189	9688016	+
chrX	9688276	9691578	+
chrX	9691712	9692112	+
chrX	9692255	9693148	+
chrX	9693213	9693321	+
chrX	9693420	9697368	+
chrX	9697430	9704992	+
chrX	9705115	9709247	+
chrX	9709323	9709632	+
chrX	9709761	9711610	+
chrX	9711777	9714901	+
chrX	9715004	9716219	+
chrX	9725841	9739484	-
chrX	9739720	9741337	-
chrX	9741456	9743564	-
chrX	9743674	9746043	-
chrX	9746154	9748573	-
chrX	9748667	9759331	-
chrX	9759427	9760716	-
chrX	9760827	9765567	-
chrX	9786711	9873651	+
chrX	9873804	9890976	+
chrX	9891109	9894357	+
chrX	9896699	9898189	+
chrX	9898291	9932174	+
chrX	9932871	9937133	+
chrX	9937686	9939194	+
chrX	9939367	9944640	+
chrX	9944914	9946670	+
chrX	10015859	10063444	+
chrX	10063555	10067286	+
chrX	10067491	10078798	+
chrX	10078876	10079724	+
chrX	10079805	10090770	+
chrX	10090901	10094131	+
chrX	10094282	10098505	+
chrX	10098580	10109777	+
chrX	10110021	10116417	+
chrX	10116508	10117123	+
chrX	10117690	10122618	+
chrX	10122740	10124264	+
chrX	10124340	10125023	+
chrX	10125111	10126113	+
chrX	10126307	10127987	+
chrX	10128162	10128556	+
chrX	10128709	10129955	+
chrX	10130122	10134431	+
chrX	10134597	10136632	+
chrX	10136726	10138708	+
chrX	10138937	10139412	+
chrX	10139541	10141434	+
chrX	10157101	10158288	+
chrX	10158552	10185021	+
chrX	10158552	10194910	+
chrX	10185177	10187514	+
chrX	10187615	10194910	+
chrX	10195099	10197938	+
chrX	10198062	10206357	+
chrX	10206565	10206695	+
chrX	10206777	10208044	+
chrX	10208591	10212466	+
chrX	10212654	10213680	+
chrX	10214080	10220660	+
chrX	10220878	10233493	+
chrX	10449717	10454869	-
chrX	10455078	10459645	-
chrX	10459808	10469696	-
chrX	10469841	10474622	-
chrX	10474751	10482479	-
chrX	10482629	10495583	-
chrX	10495692	10501406	-
chrX	10495692	10523091	-
chrX	10501560	10523091	-
chrX	10506486	10523091	-
chrX	10523188	10566887	-
chrX	10523188	10567001	-
chrX	10567604	10576783	-
chrX	10567604	10620289	-
chrX	10567604	10677464	-
chrX	10567604	10833553	-
chrX	11111424	11112018	+
chrX	11111461	11112018	+
chrX	11111519	11112018	+
chrX	11112161	11114834	+
chrX	11114987	11117266	+
chrX	11117416	11118500	+
chrX	11118621	11120906	+
chrX	11120994	11121611	+
chrX	11139531	11142232	-
chrX	11142314	11143979	-
chrX	11144249	11148629	-
chrX	11144249	11156528	-
chrX	11148720	11156528	-
chrX	11156627	11169504	-
chrX	11169685	11178099	-
chrX	11178249	11179301	-
chrX	11179453	11182062	-
chrX	11182119	11186235	-
chrX	11186432	11188727	-
chrX	11188985	11196924	-
chrX	11196997	11254547	-
chrX	11254708	11265685	-
chrX	11254708	11290382	-
chrX	11254708	11427547	-
chrX	11254708	11664240	-
chrX	11290479	11664240	-
chrX	11293469	11294776	+
chrX	11294843	11296778	+
chrX	11294843	11298235	+
chrX	11296827	11298102	+
chrX	11296827	11298235	+
chrX	11298145	11298235	+
chrX	11298278	11298547	+
chrX	11298974	11300606	+
chrX	11758366	11759792	+
chrX	11758774	11759792	+
chrX	11759876	11760402	+
chrX	11760499	11760836	+
chrX	11760938	11761499	+
chrX	11760938	11762129	+
chrX	11761583	11762129	+
chrX	11762253	11762836	+
chrX	11762998	11763779	+
chrX	11763939	11765466	+
chrX	11765730	11768572	+
chrX	11768683	11772155	+
chrX	11772256	11772620	+
chrX	11772706	11774979	+
chrX	12139013	12498679	+
chrX	12498797	12609720	+
chrX	12609882	12614778	+
chrX	12614882	12674862	+
chrX	12674909	12683482	+
chrX	12683588	12686096	+
chrX	12686205	12690194	+
chrX	12690327	12694334	+
chrX	12694455	12701873	+
chrX	12702011	12704358	+
chrX	12704486	12706825	+
chrX	12706916	12707468	+
chrX	12707652	12710398	+
chrX	12710538	12716068	+
chrX	12717134	12717500	+
chrX	12718791	12720528	+
chrX	12791620	12799206	+
chrX	12799391	12809233	+
chrX	12799400	12809233	+
chrX	12809333	12810021	+
chrX	12810147	12819506	+
chrX	12819681	12820643	+
chrX	12820804	12822703	+
chrX	12867124	12867480	+
chrX	12867582	12885511	+
chrX	12903986	12906189	-
chrX	12906252	12908215	-
chrX	12906710	12910305	+
chrX	12906710	12919043	+
chrX	12908334	12942217	-
chrX	12910443	12919043	+
chrX	12942335	12943177	-
chrX	12975169	12976245	+
chrX	12976362	12976776	+
chrX	13036019	13038415	-
chrX	13038504	13039807	-
chrX	13039917	13040757	-
chrX	13040873	13042917	-
chrX	13042950	13043127	-
chrX	13043249	13043728	-
chrX	13043858	13044539	-
chrX	13310743	13310855	+
chrX	13310923	13311029	+
chrX	13311089	13311701	+
chrX	13311714	13311832	+
chrX	13311859	13312060	+
chrX	13312132	13312234	+
chrX	13312648	13312761	+
chrX	13312872	13313026	+
chrX	13313082	13313268	+
chrX	13313341	13314488	+
chrX	13314614	13314997	+
chrX	13315068	13315524	+
chrX	13315612	13316561	+
chrX	13316703	13318787	+
chrX	13318837	13319007	+
chrX	13319494	13319618	+
chrX	13335313	13335481	+
chrX	13335546	13335658	+
chrX	13335698	13336378	+
chrX	13336461	13337894	+
chrX	13337949	13339925	+
chrX	13340100	13341730	+
chrX	13569936	13589555	+
chrX	13589669	13594835	+
chrX	13594929	13599974	+
chrX	13600095	13603316	+
chrX	13603437	13606378	+
chrX	13606514	13608323	+
chrX	13608447	13617729	+
chrX	13618054	13619162	+
chrX	13619244	13623820	+
chrX	13619244	13623823	+
chrX	13623926	13627010	+
chrX	13627277	13632984	+
chrX	13653189	13655288	+
chrX	13653313	13655288	+
chrX	13655374	13659651	+
chrX	13655374	13662500	+
chrX	13659769	13661030	+
chrX	13659769	13662500	+
chrX	13661123	13662500	+
chrX	13689289	13703813	+
chrX	13689289	13708720	+
chrX	13703903	13708720	+
chrX	13714506	13716003	-
chrX	13716088	13716531	-
chrX	13716679	13719870	-
chrX	13719983	13734043	-
chrX	13719983	13734049	-
chrX	13719983	13734524	-
chrX	13734186	13734524	-
chrX	13735084	13735247	+
chrX	13735347	13736477	+
chrX	13736679	13738845	+
chrX	13738915	13739001	+
chrX	13739033	13744414	+
chrX	13744520	13746318	+
chrX	13746456	13746779	+
chrX	13746954	13749426	+
chrX	13749534	13751248	+
chrX	13751369	13753367	+
chrX	13753442	13755150	+
chrX	13755243	13756577	+
chrX	13756768	13757659	+
chrX	13757791	13758336	+
chrX	13758449	13760114	+
chrX	13760721	13761084	+
chrX	13761212	13762343	+
chrX	13762445	13763744	+
chrX	13763856	13767126	+
chrX	13767285	13768053	+
chrX	13768225	13768717	+
chrX	13768786	13769065	+
chrX	13773031	13776237	-
chrX	13774625	13776237	-
chrX	13776304	13777351	-
chrX	13777426	13779817	-
chrX	13779990	13783364	-
chrX	13783522	13785621	-
chrX	13785809	13807649	-
chrX	13785809	13816843	-
chrX	13785809	13938506	-
chrX	13807770	13816843	-
chrX	14009170	14020077	-
chrX	14020535	14021463	-
chrX	14021512	14026051	-
chrX	14021512	14026139	-
chrX	14021512	14029776	-
chrX	14026222	14029776	-
chrX	14529520	14529947	+
chrX	14530126	14530971	+
chrX	14530126	14532238	+
chrX	14531179	14532238	+
chrX	14532373	14574332	+
chrX	14532373	14574372	+
chrX	14532373	14574491	+
chrX	14574401	14581182	+
chrX	14574560	14581182	+
chrX	14581407	14604314	+
chrX	14604398	14607130	+
chrX	14607269	14608990	+
chrX	14609206	14690709	+
chrX	14690860	14730206	+
chrX	14843982	14844502	-
chrX	14844741	14844855	-
chrX	14845287	14850504	-
chrX	14850675	14853038	-
chrX	14853168	14857861	-
chrX	14857955	14859181	-
chrX	14859335	14864559	-
chrX	14865581	14868922	-
chrX	14865581	14872985	-
chrX	14869044	14872985	-
chrX	14873538	14873688	+
chrX	14873759	14892722	+
chrX	14885458	14892722	+
chrX	14892879	14895307	+
chrX	14895395	14897083	+
chrX	14897239	14900574	+
chrX	14900636	14902965	+
chrX	14903005	14908859	+
chrX	14908985	14911236	+
chrX	14911414	14912248	+
chrX	14912362	14914502	+
chrX	14914600	14915667	+
chrX	14915765	14916196	+
chrX	14916327	14918679	+
chrX	14918783	14919671	+
chrX	15244631	15248682	-
chrX	15244631	15248743	-
chrX	15248936	15250429	-
chrX	15250535	15252253	-
chrX	15250565	15252253	-
chrX	15252405	15254736	-
chrX	15254845	15258865	-
chrX	15258946	15269780	-
chrX	15270010	15270118	-
chrX	15283630	15287880	-
chrX	15288073	15289503	-
chrX	15289639	15293169	-
chrX	15293321	15297573	-
chrX	15297631	15302727	-
chrX	15297682	15302727	-
chrX	15302808	15314368	-
chrX	15302808	15315424	-
chrX	15321773	15324664	-
chrX	15324872	15325019	-
chrX	15325153	15325913	-
chrX	15326047	15331215	-
chrX	15326047	15331589	-
chrX	15326047	15331873	-
chrX	15326047	15335500	-
chrX	15331993	15335500	-
chrX	15346260	15347163	-
chrX	15347360	15353067	-
chrX	15353169	15355149	-
chrX	15355299	15358002	-
chrX	15358194	15363108	-
chrX	15363320	15383856	-
chrX	15363320	15390184	-
chrX	15385117	15390184	-
chrX	15390252	15397448	-
chrX	15397532	15407129	-
chrX	15397532	15407505	-
chrX	15407383	15407505	-
chrX	15407551	15425905	-
chrX	15425991	15455847	-
chrX	15456055	15459656	-
chrX	15459741	15479728	-
chrX	15479822	15491161	-
chrX	15491310	15493155	-
chrX	15491310	15493189	-
chrX	15500941	15508344	+
chrX	15507410	15508344	+
chrX	15508492	15509328	+
chrX	15509434	15511436	+
chrX	15511519	15516111	+
chrX	15516232	15517928	+
chrX	15517994	15522345	+
chrX	15522588	15525287	+
chrX	15525366	15526041	+
chrX	15526096	15529972	+
chrX	15530028	15531327	+
chrX	15531408	15534211	+
chrX	15534340	15536352	+
chrX	15536428	15537133	+
chrX	15537306	15541981	+
chrX	15542199	15543070	+
chrX	15543136	15546802	+
chrX	15546922	15549839	+
chrX	15549998	15556072	+
chrX	15562014	15564023	-
chrX	15564219	15566252	-
chrX	15566370	15567725	-
chrX	15567827	15570294	-
chrX	15570354	15571623	-
chrX	15571797	15572200	-
chrX	15572324	15573366	-
chrX	15573466	15575665	-
chrX	15575811	15578088	-
chrX	15578316	15581220	-
chrX	15581391	15585474	-
chrX	15585573	15587752	-
chrX	15587859	15589343	-
chrX	15589457	15591712	-
chrX	15591857	15592228	-
chrX	15592323	15594844	-
chrX	15595004	15600725	-
chrX	15601015	15601955	-
chrX	15602982	15621011	+
chrX	15628128	15639561	-
chrX	15639757	15644915	-
chrX	15645030	15659015	-
chrX	15659102	15664336	-
chrX	15664396	15664717	-
chrX	15674957	15675689	+
chrX	15675779	15688660	+
chrX	15688859	15692962	+
chrX	15693059	15702781	+
chrX	15738353	15749970	+
chrX	15750166	15764577	+
chrX	15764776	15772495	+
chrX	15772615	15774301	+
chrX	15774398	15775245	+
chrX	15775309	15776713	+
chrX	15776870	15782484	+
chrX	15790537	15790933	+
chrX	15791014	15799871	+
chrX	15799954	15803687	+
chrX	15803797	15804110	+
chrX	15804198	15808232	+
chrX	15808272	15809199	+
chrX	15809319	15815676	+
chrX	15815891	15818586	+
chrX	15818643	15820206	+
chrX	15820317	15822730	+
chrX	15827373	15828191	-
chrX	15827373	15845378	-
chrX	15828201	15845378	-
chrX	15845517	15845902	-
chrX	15846012	15852345	-
chrX	15852525	15854687	-
chrX	16124367	16150304	+
chrX	16150657	16152255	+
chrX	16167784	16170333	+
chrX	16589776	16590751	-
chrX	16590863	16609540	-
chrX	16609686	16617149	-
chrX	16617247	16620276	-
chrX	16620333	16639146	-
chrX	16639244	16667513	-
chrX	16650204	16650998	+
chrX	16651142	16654404	+
chrX	16667558	16667661	-
chrX	16667725	16670579	-
chrX	16670675	16678361	-
chrX	16678451	16683093	-
chrX	16683227	16689449	-
chrX	16689602	16691539	-
chrX	16691621	16693140	-
chrX	16693225	16693370	-
chrX	16693488	16698235	-
chrX	16698337	16698922	-
chrX	16699094	16702736	-
chrX	16702942	16711512	-
chrX	16702942	16712334	-
chrX	16702942	16712721	-
chrX	16719900	16735226	+
chrX	16719900	16735264	+
chrX	16735346	16736165	+
chrX	16736233	16741715	+
chrX	16741790	16743700	+
chrX	16743841	16754944	+
chrX	16755094	16756662	+
chrX	16756722	16757161	+
chrX	16757310	16760231	+
chrX	16786590	16818573	+
chrX	16786590	16828093	+
chrX	16818878	16820163	+
chrX	16820256	16828093	+
chrX	16828265	16829575	+
chrX	16829771	16832622	+
chrX	16832743	16834282	+
chrX	16834358	16837592	+
chrX	16837686	16839820	+
chrX	16839917	16841427	+
chrX	16845104	16845827	-
chrX	16845939	16849243	-
chrX	16849302	16852045	-
chrX	16852123	16852550	-
chrX	16852629	16852748	-
chrX	16852876	16853681	-
chrX	16853843	16857593	-
chrX	16857710	16858675	-
chrX	16858850	16862954	-
chrX	16863101	16869075	-
chrX	16869221	16869493	-
chrX	16869221	16870037	-
chrX	16947135	17006220	+
chrX	17006345	17022122	+
chrX	17022272	17025058	+
chrX	17022272	17025061	+
chrX	17025186	17029525	+
chrX	17029624	17047346	+
chrX	17047483	17052381	+
chrX	17052446	17054807	+
chrX	17054951	17062437	+
chrX	17062533	17068401	+
chrX	17068472	17069939	+
chrX	17069994	17074113	+
chrX	17074160	17077270	+
chrX	17077408	17103717	+
chrX	17103780	17133823	+
chrX	17133908	17135260	+
chrX	17135407	17138855	+
chrX	17138962	17147412	+
chrX	17376323	17687741	+
chrX	17552525	17557197	-
chrX	17557385	17559107	-
chrX	17635601	17687741	+
chrX	17687895	17692334	+
chrX	17692469	17719343	+
chrX	17692469	17721440	+
chrX	17719407	17721440	+
chrX	17721634	17724298	+
chrX	17724431	17725346	+
chrX	17728329	17728648	+
chrX	17728776	17731857	+
chrX	17737681	17744070	+
chrX	17737681	17746014	+
chrX	17737681	17746017	+
chrX	17744220	17745455	+
chrX	17744220	17746014	+
chrX	17745540	17746017	+
chrX	17746099	17749399	+
chrX	17749505	17749893	+
chrX	17750294	17751814	+
chrX	17751967	17753257	+
chrX	17801726	17801875	-
chrX	17802035	17837536	-
chrX	17802035	17860508	-
chrX	17802035	17861097	-
chrX	17837731	17860508	-
chrX	17837731	17861097	-
chrX	17837734	17861097	-
chrX	17970431	17971986	-
chrX	17972156	17982490	-
chrX	17982602	17995788	-
chrX	17995889	18104550	-
chrX	18165224	18171000	-
chrX	18171205	18174029	-
chrX	18174259	18175971	-
chrX	18176094	18177568	-
chrX	18177770	18180509	-
chrX	18180651	18191000	-
chrX	18191109	18195295	-
chrX	18191109	18203500	-
chrX	18195443	18201814	-
chrX	18201941	18203500	-
chrX	18203916	18212564	-
chrX	18212681	18213773	-
chrX	18213912	18216520	-
chrX	18216734	18220725	-
chrX	18239954	18241012	-
chrX	18241380	18242438	-
chrX	18242591	18246576	-
chrX	18246829	18247768	-
chrX	18247883	18256847	-
chrX	18257031	18258043	-
chrX	18258248	18260170	-
chrX	18260292	18265584	-
chrX	18265803	18304971	-
chrX	18305216	18320331	-
chrX	18320421	18323858	-
chrX	18324094	18324906	-
chrX	18324978	18330586	-
chrX	18330656	18334049	-
chrX	18334096	18354591	-
chrX	18425696	18506934	+
chrX	18442262	18442374	+
chrX	18442424	18506934	+
chrX	18507161	18510819	+
chrX	18510855	18564476	+
chrX	18564523	18575353	+
chrX	18575491	18579847	+
chrX	18579969	18581890	+
chrX	18581951	18584262	+
chrX	18584354	18587953	+
chrX	18588144	18595347	+
chrX	18595429	18598461	+
chrX	18598614	18603901	+
chrX	18604869	18608810	+
chrX	18608913	18609464	+
chrX	18609571	18613151	+
chrX	18613276	18619866	+
chrX	18619967	18625127	+
chrX	18625248	18628370	+
chrX	18628588	18646006	+
chrX	18642157	18644429	-
chrX	18644626	18647190	-
chrX	18646091	18650409	+
chrX	18647333	18656652	-
chrX	18650593	18653431	+
chrX	18656759	18657639	-
chrX	18657666	18672016	-
chrX	18688906	18691437	-
chrX	18691095	18697844	+
chrX	18691604	18692624	-
chrX	18697932	18700332	+
chrX	18700436	18707658	+
chrX	18707827	18730180	+
chrX	18730309	18733747	+
chrX	18733809	18749791	+
chrX	18749953	18757626	+
chrX	18757742	18761529	+
chrX	18761577	18779009	+
chrX	18779177	18782365	+
chrX	18782403	18783898	+
chrX	18784049	18789120	+
chrX	18789190	18803891	+
chrX	18789274	18803891	+
chrX	18789274	18806402	+
chrX	18804078	18806402	+
chrX	18806546	18818038	+
chrX	18818146	18823922	+
chrX	18824087	18825750	+
chrX	18825836	18827275	+
chrX	18890629	18893204	+
chrX	18893339	18894146	+
chrX	18893656	18894203	-
chrX	18894405	18895137	-
chrX	18895192	18897162	-
chrX	18897334	18899172	-
chrX	18899227	18900669	-
chrX	18900700	18901484	-
chrX	18901604	18905757	-
chrX	18905860	18906494	-
chrX	18906625	18906735	-
chrX	18906815	18907017	-
chrX	18907098	18907899	-
chrX	18908057	18908800	-
chrX	18908935	18910871	-
chrX	18910961	18918680	-
chrX	18918855	18920031	-
chrX	18920202	18924055	-
chrX	18924135	18924380	-
chrX	18924526	18925667	-
chrX	18925778	18926452	-
chrX	18926588	18929227	-
chrX	18929307	18931640	-
chrX	18931749	18936054	-
chrX	18936151	18938626	-
chrX	18938750	18939994	-
chrX	18940049	18941528	-
chrX	18941676	18943709	-
chrX	18943809	18945077	-
chrX	18945159	18948743	-
chrX	18948827	18951103	-
chrX	18951273	18952493	-
chrX	18952542	18954253	-
chrX	18954413	18983854	-
chrX	18991049	18994895	-
chrX	18991049	18996050	-
chrX	18995049	18996050	-
chrX	18996153	18998995	-
chrX	18999280	18999860	-
chrX	18999961	19002845	-
chrX	19003115	19004757	-
chrX	19004880	19006001	-
chrX	19006106	19006219	-
chrX	19006266	19007234	-
chrX	19007358	19007979	-
chrX	19008124	19009625	-
chrX	19009783	19010612	-
chrX	19010779	19013685	-
chrX	19014075	19019598	-
chrX	19019666	19021103	-
chrX	19021199	19023415	-
chrX	19023454	19023908	-
chrX	19023949	19027218	-
chrX	19027275	19028182	-
chrX	19028239	19030983	-
chrX	19031038	19033612	-
chrX	19031038	19035941	-
chrX	19033655	19035941	-
chrX	19035978	19037466	-
chrX	19035978	19037588	-
chrX	19035978	19040188	-
chrX	19037491	19037588	-
chrX	19037491	19037597	-
chrX	19037491	19040188	-
chrX	19037637	19040188	-
chrX	19040225	19068716	-
chrX	19068836	19082701	-
chrX	19082747	19122441	-
chrX	19344095	19346509	+
chrX	19344095	19349311	+
chrX	19346624	19349311	+
chrX	19349372	19349936	+
chrX	19350111	19351259	+
chrX	19350111	19351280	+
chrX	19351408	19353081	+
chrX	19353174	19354490	+
chrX	19353174	19355348	+
